,subject,deck,counts,trial,proportion
825,34,2,41,4,0.007
826,34,3,213,4,0.036
827,34,4,2883,4,0.48
828,35,1,3745,4,0.624
829,35,2,111,4,0.018
830,35,3,1435,4,0.239
831,35,4,709,4,0.118
832,36,1,2020,4,0.337
833,36,2,2280,4,0.38
834,36,3,437,4,0.073
835,36,4,1263,4,0.21
836,37,1,802,4,0.134
837,37,2,2384,4,0.397
838,37,3,1979,4,0.33
839,37,4,835,4,0.139
840,38,1,681,4,0.114
841,38,2,1310,4,0.218
842,38,3,2141,4,0.357
843,38,4,1868,4,0.311
844,39,1,4853,4,0.809
845,39,2,388,4,0.065
846,39,3,399,4,0.066
847,39,4,360,4,0.06
848,40,1,1822,4,0.304
849,40,2,1791,4,0.298
850,40,3,1062,4,0.177
851,40,4,1325,4,0.221
852,41,1,691,4,0.115
853,41,2,3906,4,0.651
854,41,3,727,4,0.121
855,41,4,676,4,0.113
856,42,1,4487,4,0.748
857,42,2,508,4,0.085
858,42,3,521,4,0.087
859,42,4,484,4,0.081
860,0,1,2360,5,0.393
861,0,2,852,5,0.142
862,0,3,1943,5,0.324
863,0,4,845,5,0.141
864,1,1,627,5,0.104
865,1,2,1305,5,0.218
866,1,3,1710,5,0.285
867,1,4,2358,5,0.393
868,2,1,853,5,0.142
869,2,2,867,5,0.144
870,2,3,975,5,0.162
871,2,4,3305,5,0.551
872,3,1,2170,5,0.362
873,3,2,1301,5,0.217
874,3,3,1338,5,0.223
875,3,4,1191,5,0.198
876,4,1,1486,5,0.248
877,4,2,1587,5,0.264
878,4,3,1161,5,0.194
879,4,4,1766,5,0.294
880,5,1,230,5,0.038
881,5,2,2585,5,0.431
882,5,3,2181,5,0.364
883,5,4,1004,5,0.167
884,6,1,1022,5,0.17
885,6,2,2408,5,0.401
886,6,3,1201,5,0.2
887,6,4,1369,5,0.228
888,7,1,1764,5,0.294
889,7,2,856,5,0.143
890,7,3,1687,5,0.281
891,7,4,1693,5,0.282
892,8,1,1113,5,0.186
893,8,2,141,5,0.024
894,8,3,2033,5,0.339
895,8,4,2713,5,0.452
896,9,1,1485,5,0.248
897,9,2,1499,5,0.25
898,9,3,1245,5,0.208
899,9,4,1771,5,0.295
900,10,1,3127,5,0.521
901,10,2,813,5,0.136
902,10,3,503,5,0.084
903,10,4,1557,5,0.26
904,11,1,1893,5,0.316
905,11,2,1767,5,0.294
906,11,3,1556,5,0.259
907,11,4,784,5,0.131
908,12,1,2532,5,0.422
909,12,2,1668,5,0.278
910,12,3,903,5,0.15
911,12,4,897,5,0.15
912,13,1,3465,5,0.578
913,13,2,951,5,0.158
914,13,3,643,5,0.107
915,13,4,941,5,0.157
916,14,1,3116,5,0.519
917,14,2,757,5,0.126
918,14,3,853,5,0.142
919,14,4,1274,5,0.212
920,15,1,535,5,0.089
921,15,2,4348,5,0.725
922,15,3,556,5,0.093
923,15,4,561,5,0.094
924,16,1,2269,5,0.378
925,16,2,1220,5,0.203
926,16,3,1253,5,0.209
927,16,4,1258,5,0.21
928,17,1,1552,5,0.259
929,17,2,1270,5,0.212
930,17,3,1617,5,0.27
931,17,4,1561,5,0.26
932,18,1,1605,5,0.268
933,18,2,1669,5,0.278
934,18,3,1528,5,0.255
935,18,4,1198,5,0.2
936,19,1,2725,5,0.454
937,19,2,984,5,0.164
938,19,3,1295,5,0.216
939,19,4,996,5,0.166
